SuburbID;Country;Province;SuburbName;PostCode;Latitude;Longitude
423;South Africa;Eastern Cape;Zingqwene;;-31.70251;27.366481
424;South Africa;Eastern Cape;Zingxala;;-32.461059;28.292473
425;South Africa;Eastern Cape;Zinkawu;;-31.986339;29.053538
426;South Africa;Eastern Cape;Zinkumbini;;-31.433333;29.016667
427;South Africa;Eastern Cape;Zintlawini;;-31.4;28.416667
428;South Africa;Eastern Cape;Zintukwini;;-31.589171;28.469676
429;South Africa;Eastern Cape;Zinyosini;;-31.093449;29.128581
430;South Africa;Eastern Cape;Ziqalabeni;;-30.53127;28.790541
431;South Africa;Eastern Cape;Ziqangweni;;-31.65;29.483333
432;South Africa;Eastern Cape;Ziqhorana;;-32.270029;28.651673
433;South Africa;Northern Cape;Zirkie;;-28.95;22.816667
434;South Africa;Eastern Cape;Zisovini;;-31.583813;26.97655
435;South Africa;Eastern Cape;Zitapile;;-30.569706;28.861246
436;South Africa;Eastern Cape;Zitenjini;;-31.880796;28.84903
437;South Africa;Eastern Cape;Zitenji;;-32.404261;28.668335
438;South Africa;Eastern Cape;Zithulele;;-32.047906;29.059159
439;South Africa;Eastern Cape;Ziwundwana;;-31.983333;28.166667
440;South Africa;Eastern Cape;Ziwundwane;;-31.983333;28.166667
441;South Africa;Eastern Cape;Zixekeni;;-31.933333;28.783333
442;South Africa;Eastern Cape;Zizityaneni;;-30.876794;29.734028
443;South Africa;Western Cape;Zoar;;-33.495597;21.443733
444;South Africa;Limpopo;Zoekmakaar;;-23.492459;29.942164
445;South Africa;Limpopo;Zoekmekaar;;-23.492459;29.942164
446;South Africa;Northern Cape;Zoetap;;-28.772375;20.641862
447;South Africa;Limpopo;Zoetdoorns;;-23.366667;29.4
448;South Africa;Limpopo;Zoetevelden;;-24.726156;29.743045
449;South Africa;Limpopo;Zoetkopjes;;-24.641921;28.971751
450;South Africa;Limpopo;Zoetvelden;;-24.726156;29.743045
451;South Africa;KwaZulu Natal;Zondela;;-28.306163;31.443798
452;South Africa;Northern Cape;Zonderhule South;;-29.666667;20.916667
453;South Africa;Gauteng;Zonderwater;;-25.689545;28.542572
454;South Africa;Eastern Cape;Zonga;;-32.427574;28.035784
455;South Africa;Gauteng;Zonnehoeve;;-26.070272;27.875403
456;South Africa;Western Cape;Zonnekus;;-33.883333;18.483333
457;South Africa;Western Cape;Zonquasdrift;;-33.342928;18.975061
458;South Africa;Mpumalanga;Zoo Als Hy Lykt;;-26.815218;29.86402
459;South Africa;KwaZulu Natal;Zotsha;;-30.783333;30.383333
460;South Africa;Western Cape;Zout Kuil;;-33.516667;20.166667
461;South Africa;Western Cape;Zoutrivier;;-33.932547;18.466182
462;South Africa;KwaZulu Natal;Zuinguin;;-27.633333;30.816667
463;South Africa;Eastern Cape;Zulumema;;-32.241715;26.640541
464;South Africa;KwaZulu Natal;Zuma;;-30.455999;30.086139
465;South Africa;KwaZulu Natal;Zunckels;;-28.85307;29.397663
466;South Africa;KwaZulu Natal;Zungwini;;-27.633333;30.816667
467;South Africa;Gauteng;Zusterstroom;;-25.547049;28.947346
468;South Africa;Western Cape;Zuurbraak;;-34.004425;20.654317
469;South Africa;Free State;Zuurfontein;;-29.833333;26.816667
470;South Africa;Free State;Zuurspruit;;-29.766532;26.38529
471;South Africa;Northern Cape;Zwaar Draai;;-28.65;20.466667
472;South Africa;Limpopo;Zwaartkop Native Location;;-24.7;30.166667
473;South Africa;KwaZulu Natal;Zwartberg;;-30.238399;29.340833
474;South Africa;North West;Zwartbooystad;;-25.26827;28.169312
475;South Africa;Mpumalanga;Zwartfontein Work Colony;;-25.206854;30.944757
476;South Africa;Western Cape;Zwart Klip;;-34.083333;18.683333
477;South Africa;Eastern Cape;Zwartkops;;-33.864057;25.601104
478;South Africa;Eastern Cape;Zwartkop;;-33.864057;25.601104
479;South Africa;Limpopo;Zwartkop;;-24.783333;27.283333
480;South Africa;KwaZulu Natal;Zwartmodderfontein;;-30.422681;28.879968
481;South Africa;Northern Cape;Zwartmodder;;-28.027398;20.552269
482;South Africa;North West;Zwartruggens;;-25.650215;26.688564
483;South Africa;Eastern Cape;Zwartwater;;-31.636543;26.838577
484;South Africa;Northern Cape;Zwartwater;;-28.483333;16.75
485;South Africa;Eastern Cape;Zwa-Zakele;;-33.875934;25.574323
486;South Africa;Western Cape;Zweletemba;6850;-33.648766;19.490119
487;South Africa;Eastern Cape;Zwelidumile;;-32.3;28.6
488;South Africa;Eastern Cape;Zwelitsha;;-32.919991;27.425858
489;South Africa;Eastern Cape;Zwide;;-33.867294;25.563919
490;South Africa;Mpumalanga;Springfontein;;-26.092131;29.987053
491;South Africa;Eastern Cape;Spring Hill;;-32.116667;28.85
492;South Africa;Free State;Springkaanfontein;;-29.515957;27.056234
493;South Africa;Free State;Springs;;-29.469251;26.859645
494;South Africa;Eastern Cape;Springs;1559;-31.466667;28.366667
495;South Africa;Eastern Cape;Spring's;;-32.461584;28.063725
496;South Africa;Gauteng;Springs;1559;-26.25;28.4
497;South Africa;Eastern Cape;Spring Vale South African National Tuberculosis Settlement;;-31.630058;28.67741
498;South Africa;Eastern Cape;Springvale;4051;-31.182426;25.754708
499;South Africa;Eastern Cape;Spring Vale;;-31.630058;28.67741
500;South Africa;Eastern Cape;Springvale;;-31.717554;25.789744
501;South Africa;North West;Springvale;4051;-26.87727;26.807703
502;South Africa;Eastern Cape;Spring Valley;;-30.774648;26.409097
503;South Africa;Gauteng;Spykerras;;-25.455556;28.266944
504;South Africa;Western Cape;Square Hill;;-34.066747;18.465988
505;South Africa;Eastern Cape;Staatsplaas;;-31.683333;27.2
506;South Africa;Limpopo;Stable;;-23.133333;30.516667
507;South Africa;KwaZulu Natal;Stafford's Post;;-30.516667;29.75
508;South Africa;Free State;Stafpoort;;-30.070113;26.386473
509;South Africa;Mpumalanga;Standerston;;-26.933655;29.241518
510;South Africa;Mpumalanga;Standerton;;-26.933655;29.241518
511;South Africa;Western Cape;Standplaas;;-33.977928;22.576874
512;South Africa;Western Cape;Standplaats;;-33.977928;22.576874
513;South Africa;Mpumalanga;Stanfieldhill;;-26.917403;29.209746
514;South Africa;Western Cape;Stanford;;-34.439403;19.456154
515;South Africa;KwaZulu Natal;Stanger;;-29.328164;31.289537
516;South Africa;KwaZulu Natal;Stanger Station;;-29.328164;31.289537
517;South Africa;KwaZulu Natal;Steadmore;;-29.611899;29.539343
518;South Africa;Mpumalanga;Steelpoort;;-24.731176;30.205835
519;South Africa;Free State;Steel's Drift;;-27.355589;29.485141
520;South Africa;Western Cape;Steelwater;;-33.699346;18.58848
521;South Africa;Western Cape;Steenberg;;-34.074425;18.470234
522;South Africa;Limpopo;Steenbokpan;;-23.69532;27.284107
523;South Africa;Western Cape;Steenbras;;-34.15;18.15
524;South Africa;Free State;Stefanus;;-30.533114;26.798661
525;South Africa;Limpopo;Steilloop Bridge;;-23.416318;28.623476
526;South Africa;Limpopo;Steilloopbrug;;-23.416318;28.623476
527;South Africa;Limpopo;Steillopbrug;;-23.416318;28.623476
528;South Africa;North West;Steilnek;;-26.014574;24.809561
529;South Africa;KwaZulu Natal;Steilrand;;-27.8;31.233333
530;South Africa;Eastern Cape;Steinau;;-31.137856;27.272862
531;South Africa;Northern Cape;Steinkopf;;-29.262954;17.733405
532;South Africa;Free State;Stellaland;;-29.616667;26.95
533;South Africa;North West;Stella;8650;-26.552983;24.866835
534;South Africa;Western Cape;Stellenberg;7550;-33.866088;18.659923
535;South Africa;Western Cape;Stellenbosch;;-33.934621;18.866762
536;South Africa;KwaZulu Natal;Stendal;;-28.771258;30.113717
537;South Africa;Free State;Stenekamps Kop;;-28.516667;28.183333
538;South Africa;Free State;Sterkfontein;;-29.784915;26.80914
539;South Africa;Eastern Cape;Sterkfontein;1911;-31.558276;25.664383
540;South Africa;Limpopo;Sterkfontein;1911;-25.033333;29.6
541;South Africa;Mpumalanga;Sterkloop;;-25.5274;29.846342
542;South Africa;Limpopo;Sterkloop;;-23.812179;29.917093
543;South Africa;Limpopo;Sterkrivier;;-24.157874;28.740054
544;South Africa;Eastern Cape;Sterkspruit;9762;-30.526512;27.367425
545;South Africa;Mpumalanga;Sterkspruit;9762;-25.373544;30.528783
546;South Africa;Free State;Sterkstroom;5425;-30.575602;26.945455
547;South Africa;Eastern Cape;Sterkstroom;5425;-31.557139;26.554165
548;South Africa;Free State;Sterkwater;;-30.378806;26.70655
549;South Africa;Free State;Sterlefontein;;-29.25;26.066667
550;South Africa;Eastern Cape;Sterling Park;;-31.812832;26.42732
551;South Africa;Northern Cape;Sternham;;-28.895309;21.983782
552;South Africa;Free State;Steunmekaar;9392;-29.503143;25.524089
553;South Africa;Eastern Cape;Stevnsrus;;-31.294845;25.79783
554;South Africa;North West;Stewartby;;-26.133333;26.183333
555;South Africa;Eastern Cape;Stewarton;;-30.883333;26.2
556;South Africa;Eastern Cape;Steynsburg;;-31.295649;25.823382
557;South Africa;Mpumalanga;Steynsdorp;;-26.118163;30.981736
558;South Africa;Free State;Steynskraal;;-29.452651;25.704191
559;South Africa;Eastern Cape;Steynsnek;;-31.175417;26.856302
560;South Africa;Free State;Steynsrus;;-27.953333;27.563944
561;South Africa;Free State;Steynsrust;7130;-27.953333;27.563944
562;South Africa;Eastern Cape;Steynsrust;7130;-30.856867;26.771302
563;South Africa;Eastern Cape;Steytlerville;6250;-33.332744;24.34539
564;South Africa;North West;Sthaberg;;-25.41136;27.123867
565;South Africa;Northern Cape;Stiebeuelvlei;;-30.416667;20.95
566;South Africa;Western Cape;Stilbaai-Oos;;-34.368528;21.42083
567;South Africa;Western Cape;Stilbaai;;-34.369303;21.407481
568;South Africa;Western Cape;Stilbaaistrand;;-34.368528;21.42083
569;South Africa;Western Cape;Stilbaai-Wes;6674;-34.379044;21.417225
570;South Africa;Free State;Stilfontein;;-29.493227;26.597143
571;South Africa;North West;Stilfontein;;-26.844926;26.768294
572;South Africa;Gauteng;Stil Gelee;;-25.595044;28.262489
573;South Africa;Western Cape;Still Bay East;;-34.368528;21.42083
574;South Africa;Western Cape;Still Bay;;-34.369303;21.407481
575;South Africa;Western Cape;Still Bay Strand;;-34.368528;21.42083
576;South Africa;Western Cape;Still Bay West;;-34.379044;21.417225
577;South Africa;Free State;Stillerus;;-29.3;26.6
578;South Africa;Northern Cape;Stillerus;;-29.054977;21.995577
579;South Africa;North West;Stillerus;;-27.26267;23.861132
580;South Africa;Free State;Stillerust;;-29.445332;25.719659
581;South Africa;Eastern Cape;Stillerust;;-31.108198;26.135173
582;South Africa;Free State;Stillestroom;;-29.667327;26.070199
583;South Africa;Free State;Stille Woning;;-29.039193;26.048673
584;South Africa;Northern Cape;Stilstaan-en-Afspring;;-29.791615;21.025481
585;South Africa;Northern Cape;Stilverwag;;-29.787053;21.975256
586;South Africa;Northern Cape;Stinkbrak;;-30.157294;22.055812
587;South Africa;Northern Cape;Stinkfontein;;-28.823496;17.254173
588;South Africa;Free State;Stinkhoutfontein;;-29.809788;26.014333
589;South Africa;Eastern Cape;Stinkord;;-30.848402;28.615524
590;South Africa;Northern Cape;Stink Puts;;-30.266667;20.183333
591;South Africa;North West;Stinkwater;;-25.387942;28.15817
592;South Africa;Eastern Cape;Stock Basin;;-31.610634;27.504348
593;South Africa;Eastern Cape;Stockdale;;-31.710556;26.048839
594;South Africa;Eastern Cape;Stockton;;-31.247181;25.53084
595;South Africa;Western Cape;Stockville;;-33.849999;20.115027
596;South Africa;Northern Cape;Stofbakkies;;-29.666667;19.2
597;South Africa;Gauteng;Stofberg-Gedenkskool;;-26.833333;28.066667
598;South Africa;Gauteng;Stofberg;;-26.833333;28.066667
599;South Africa;Gauteng;Stoffberggedenkskool;;-26.833333;28.066667
600;South Africa;Mpumalanga;Stoffberg;;-25.416667;28.833333
601;South Africa;North West;Stoffelshoek;;-25.89496;23.197091
602;South Africa;Eastern Cape;Stokwes Basin;;-31.610634;27.504348
603;South Africa;Western Cape;Stompneusbaai;;-32.724192;17.975436
604;South Africa;Western Cape;Stompneus Bay;;-32.724192;17.975436
605;South Africa;Mpumalanga;Stomp;;-25.192262;29.10553
606;South Africa;Limpopo;Stone Edge;;-23.023566;29.897816
607;South Africa;Eastern Cape;Stoneleigh;;-31.041533;25.686322
608;South Africa;Eastern Cape;Stoneycroft;;-30.810979;26.343684
609;South Africa;Eastern Cape;Stoney Croft;;-31.682617;27.320084
610;South Africa;KwaZulu Natal;Ston;;-29.333333;30.966667
611;South Africa;Free State;Stoomhoek;;-28.807514;26.105131
612;South Africa;Eastern Cape;Stormberg;;-31.283333;26.283333
613;South Africa;Eastern Cape;Storms River;;-33.973789;23.886632
614;South Africa;Eastern Cape;Stormsriviermond;;-34.019898;23.896281
615;South Africa;Eastern Cape;Stormsrivier;;-33.973789;23.886632
616;South Africa;Western Cape;Stormsvlei;;-34.083391;20.096196
617;South Africa;Northern Cape;Strandfontein;;-30.966667;17.666667
618;South Africa;Western Cape;Strandfontein;;-34.073097;18.561189
619;South Africa;Western Cape;Strandskloof;;-34.578137;19.44257
620;South Africa;Western Cape;Strand;;-34.106869;18.827513
621;South Africa;Gauteng;Strathavon;2196;-26.1;28.066667
622;South Africa;Eastern Cape;Strathfield;;-31.568734;26.680767
623;South Africa;KwaZulu Natal;Strathmore Park;;-28.172757;30.212473
624;South Africa;KwaZulu Natal;Strathroy;;-30.558469;28.880282
625;South Africa;Northern Cape;Straussburg;;-28.4381;21.332139
626;South Africa;Mpumalanga;Strazon Estates;;-26.166667;28.95
627;South Africa;Limpopo;Streatham;;-24.316667;30.283333
628;South Africa;Western Cape;Struisbaai;;-34.803655;20.054739
629;South Africa;Western Cape;Struis Bay;;-34.803655;20.054739
630;South Africa;Northern Cape;Struishoek;;-28.845035;17.262103
631;South Africa;KwaZulu Natal;Strydberg Post;;-30.610205;29.220571
632;South Africa;Northern Cape;Strydenburg;;-29.94313;23.676003
633;South Africa;KwaZulu Natal;Strydfontein;;-30.467768;29.111807
634;South Africa;Free State;Strydfontein;;-30.221281;26.255733
635;South Africa;Eastern Cape;Strydfontein;;-30.798355;26.947665
636;South Africa;Gauteng;Strydfontein;;-25.637033;28.040381
637;South Africa;North West;Strydfontein;;-25.045837;26.304178
638;South Africa;Limpopo;Strydkraal;;-24.470017;29.713806
639;South Africa;Free State;Strydom College;;-29.166667;26.783333
640;South Africa;Free State;Strydpoort;;-30.543028;26.605718
641;South Africa;Limpopo;Studholme;;-22.968531;29.969394
642;South Africa;Eastern Cape;Studtis;;-33.545312;23.983182
643;South Africa;Eastern Cape;Stutterheim;4930;-32.57076;27.423961
644;South Africa;Northern Cape;Stuurmanspoort;;-30.763773;21.990811
645;South Africa;KwaZulu Natal;Stylrand;;-27.8;31.233333
646;South Africa;Northern Cape;Subridge;;-28.959166;22.515555
647;South Africa;Eastern Cape;Sugarbush;;-30.818554;29.202893
648;South Africa;Eastern Cape;Suger Bush;;-30.818554;29.202893
649;South Africa;Eastern Cape;Suideinde;;-33.973393;25.620363
650;South Africa;Free State;Suidelyn;;-30.159226;26.940531
651;South Africa;Western Cape;Suiderkruis;;-34.057898;22.226938
652;South Africa;Western Cape;Suider-Paarl;;-33.768168;18.966352
653;South Africa;Limpopo;Suid-Holland;;-23.890356;28.913758
654;South Africa;North West;Suikerbostuin;;-25.833333;27.133333
655;South Africa;Northern Cape;Suikersteek;;-28.366667;20.166667
656;South Africa;KwaZulu Natal;Suits Me;;-28.721915;32.04246
657;South Africa;Limpopo;Sukani;;-23.316667;30.716667
658;South Africa;Northern Cape;Sukses;;-30.545989;21.693993
659;South Africa;Eastern Cape;Sulenkama;;-31.017873;28.686056
660;South Africa;Mpumalanga;Sulphur Springs;;-27.178711;31.095201
661;South Africa;Mpumalanga;Sulphur Spring;;-27.178711;31.095201
662;South Africa;Northern Cape;Sultanaoord;;-28.416139;21.458677
663;South Africa;Free State;Summer Pride;;-29.205522;26.274465
664;South Africa;Eastern Cape;Summer Pride;;-30.695572;26.474169
665;South Africa;Eastern Cape;Summerstrand;;-33.990685;25.66376
666;South Africa;Limpopo;Sumsare;;-23.187867;30.275624
667;South Africa;North West;Sun City;;-25.346381;27.097333
668;South Africa;KwaZulu Natal;Sundrift;;-30.729767;29.828351
669;South Africa;KwaZulu Natal;Sundumbili;;-29.133711;31.397521
670;South Africa;Eastern Cape;Sunduza;;-32.133333;28.683333
671;South Africa;Eastern Cape;Sunduzi;;-32.133333;28.683333
672;South Africa;Eastern Cape;Sundwana;;-31.472279;28.060803
673;South Africa;Eastern Cape;Sundwane;;-31.472279;28.060803
674;South Africa;KwaZulu Natal;Sunkelsdrif;;-27.3;30.683333
675;South Africa;KwaZulu Natal;Sunkels Drift;;-27.3;30.683333
676;South Africa;Eastern Cape;Sunlands;;-33.936798;25.402285
677;South Africa;Eastern Cape;Sunland;;-33.516667;25.616667
678;South Africa;Limpopo;Sunningdale;;-24.350113;29.250726
679;South Africa;Western Cape;Sunnyacres;;-34.133333;18.383333
680;South Africa;Western Cape;Sunnycroft;;-34.133333;18.383333
681;South Africa;Free State;Sunnydale;;-30.406799;26.66686
682;South Africa;Eastern Cape;Sunny Ridge;;-31.607249;26.628913
683;South Africa;Eastern Cape;Sunnyridge;;-33.03989;27.8536
684;South Africa;Western Cape;Sunny Seas;;-34.360415;18.959282
685;South Africa;KwaZulu Natal;Sunnyside;;-29.733333;29.766667
686;South Africa;Free State;Sunnyside;;-26.911664;27.469494
687;South Africa;Eastern Cape;Sunnyside;;-31.337809;26.334916
688;South Africa;Gauteng;Sunnyside;;-25.757459;28.211326
689;South Africa;Western Cape;Sunnyside;;-33.96999;18.517506
690;South Africa;Eastern Cape;Sunray;;-32.627204;28.163629
691;South Africa;Eastern Cape;Sunridge Park;;-33.953986;25.529485
692;South Africa;Eastern Cape;Sunrise-on-Sea;;-32.919607;28.050271
693;South Africa;Eastern Cape;Sunrise;;-33.096223;27.675438
694;South Africa;KwaZulu Natal;Sun Valley Farm;;-29.833333;29.8
695;South Africa;Mpumalanga;Sun Valley In;;-26.08582;28.713448
696;South Africa;Western Cape;Sun Valley;;-34.122855;18.397545
697;South Africa;KwaZulu Natal;Sunwich Port;;-30.663501;30.511416
698;South Africa;North West;Supingstad;;-24.789433;26.054088
699;South Africa;KwaZulu Natal;Surats Store;;-29.65;30.533333
700;South Africa;KwaZulu Natal;Surats;;-29.65;30.533333
701;South Africa;Western Cape;Surrey Estates;;-33.975708;18.544795
702;South Africa;Western Cape;Surrey Estate;;-33.975708;18.544795
703;South Africa;KwaZulu Natal;Surreyvale;;-28.066667;31.033333
704;South Africa;Free State;Susannas Rust;;-28.113014;28.111054
705;South Africa;Gauteng;Susterstroom;;-25.547049;28.947346
706;South Africa;Limpopo;Suswe;;-23.875022;28.694269
707;South Africa;Eastern Cape;Sutcliffe Vale;;-32.646102;28.206805
708;South Africa;North West;Sutelong;;-25.15;27.966667
709;South Africa;KwaZulu Natal;Sutherland;;-30.554006;29.791365
710;South Africa;Northern Cape;Sutherland;;-32.394349;20.661067
711;South Africa;Northern Cape;Sutton;;-27.431929;22.823837
712;South Africa;Eastern Cape;Suurberg;;-31.180327;25.626646
713;South Africa;Western Cape;Suurbraak;;-34.004425;20.654317
714;South Africa;Free State;Suurbult;;-29.506096;27.09849
715;South Africa;Eastern Cape;Suurfontein;;-31.33085;26.15221
716;South Africa;North West;Suurman;;-25.38097;28.225715
717;South Africa;Northern Cape;Swaardraai;;-28.65;20.466667
718;South Africa;Eastern Cape;Swaelkrans;;-31.359289;26.390287
719;South Africa;Eastern Cape;Swakfontein;;-31.136923;26.962158
720;South Africa;Limpopo;Swale;;-24.461916;30.012904
721;South Africa;Eastern Cape;Swanepoelskraal;;-33.44058;25.689706
722;South Africa;Limpopo;Swanepoelsrust;;-24.566667;27.983333
723;South Africa;Eastern Cape;Swane Ridge;;-30.945338;29.656995
724;South Africa;Eastern Cape;Swane;;-30.946627;29.649401
725;South Africa;Eastern Cape;Swani Ridge;;-30.945338;29.656995
726;South Africa;Northern Cape;Swartbaadjie;;-30.87745;22.161067
727;South Africa;Northern Cape;Swartbaken;;-29.53267;21.351172
728;South Africa;KwaZulu Natal;Swartberg;;-30.238399;29.340833
729;South Africa;North West;Swartbooistad;;-25.26827;28.169312
730;South Africa;North West;Swartbooistat;;-25.26827;28.169312
731;South Africa;North West;Swartboom;;-25.039972;28.132196
732;South Africa;North West;Swartdamstad;;-25.32379;28.048509
733;South Africa;North West;Swartdamstat;;-25.32379;28.048509
